symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
ESLAW,polygon,polygon_only_exclude_nontradeable,False,,ESLAW,WARRANT,"Estrella Immunopharma, Inc. Warrant"
ETIp,polygon,polygon_only_exclude_nontradeable,False,,ETIp,PFD,"Entergy Texas, Inc. 5.375% Series A Preferred Stock"
ETSS.U,polygon,polygon_only_exclude_nontradeable,False,,ETSS.U,UNIT,"Energy Transition Special Opportunities Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant"
ETSS.WS,polygon,polygon_only_exclude_nontradeable,False,,ETSS.WS,WARRANT,"Energy Transition Special Opportunities Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50"
EURKR,polygon,polygon_only_exclude_nontradeable,False,,EURKR,RIGHT,Eureka Acquisition Corp Right
EURKU,polygon,polygon_only_exclude_nontradeable,False,,EURKU,UNIT,Eureka Acquisition Corp Unit
EVAC.U,polygon,polygon_only_exclude_nontradeable,False,,EVAC.U,UNIT,"EQV Ventures Acquisition Corp. II Units, each unit consists of one Class A ordinary share and one-third of one redeemable warrant"
EVOXU,polygon,polygon_only_exclude_nontradeable,False,,EVOXU,UNIT,Evolution Global Acquisition Corp Units
EXYNW,polygon,polygon_only_exclude_nontradeable,False,,EXYNW,WARRANT,"Exyn Technologies, Inc. Warrant"
FACTU,polygon,polygon_only_exclude_nontradeable,False,,FACTU,UNIT,FACT II Acquisition Corp. Unit
FBYDP,polygon,polygon_only_exclude_nontradeable,False,,FBYDP,PFD,"Falcon's Beyond Global, Inc. 11% Series B Cumulative Convertible Preferred Stock"
FERAU,polygon,polygon_only_exclude_nontradeable,False,,FERAU,UNIT,Fifth Era Acquisition Corp I Units
FGIIU,polygon,polygon_only_exclude_nontradeable,False,,FGIIU,UNIT,FG Imperii Acquisition Corp. Units
FGMCU,polygon,polygon_only_exclude_nontradeable,False,,FGMCU,UNIT,FG Merger II Corp. Unit
FIGXU,polygon,polygon_only_exclude_nontradeable,False,,FIGXU,UNIT,FIGX Capital Acquisition Corp. Units
FIGXW,polygon,polygon_only_exclude_nontradeable,False,,FIGXW,WARRANT,FIGX Capital Acquisition Corp. Warrant
FISK,polygon,polygon_only_exclude_nontradeable,False,,FISK,UNIT,"Empire State Realty OP, L.P. Series 250"
FMACR,polygon,polygon_only_exclude_nontradeable,False,,FMACR,RIGHT,Future Money Acquisition Corporation Rights
FOXXW,polygon,polygon_only_exclude_nontradeable,False,,FOXXW,WARRANT,Foxx Development Holdings Inc. Warrant expiring 9/26/2029
FSHPR,polygon,polygon_only_exclude_nontradeable,False,,FSHPR,RIGHT,Flag Ship Acquisition Corp. Right
FSHPU,polygon,polygon_only_exclude_nontradeable,False,,FSHPU,UNIT,Flag Ship Acquisition Corp. Unit
FTHAU,polygon,polygon_only_exclude_nontradeable,False,,FTHAU,UNIT,Forefront Tech Holdings Acquisition Corp Unit
FTRA.U,polygon,polygon_only_exclude_nontradeable,False,,FTRA.U,UNIT,"FutureCorp Space Acquisition 1 Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant"
FVNNU,polygon,polygon_only_exclude_nontradeable,False,,FVNNU,UNIT,Future Vision II Acquisition Corporation Units
FXACU,polygon,polygon_only_exclude_nontradeable,False,,FXACU,UNIT,FortuneX Acquisition Corporation Units
FpC,polygon,polygon_only_exclude_nontradeable,False,,FpC,SP,"Ford Motor Company 6.000% Notes due December 1, 2059"
GCGRU,polygon,polygon_only_exclude_nontradeable,False,,GCGRU,UNIT,General Catalyst Global Resilience Merger Corp. Units
GCLWW,polygon,polygon_only_exclude_nontradeable,False,,GCLWW,WARRANT,GCL Global Holdings Ltd Warrants
GGTpG,polygon,polygon_only_exclude_nontradeable,False,,GGTpG,PFD,The Gabelli Multimedia Trust Inc. 5.125% Series G Cumulative Preferred Shares
GIBOW,polygon,polygon_only_exclude_nontradeable,False,,GIBOW,WARRANT,GIBO Holdings Limited Warrants
GIPRW,polygon,polygon_only_exclude_nontradeable,False,,GIPRW,WARRANT,Generation Income Properties Inc Warrant
GJP,polygon,polygon_only_exclude_nontradeable,False,,GJP,SP,Synthetic Fixed Income Securities on the behalf of STRATS for Dominion Resources  Series 2005-6
GLEDr,polygon,polygon_only_exclude_nontradeable,False,,GLEDr,RIGHT,GalaxyEdge Acquisition Corporation Rights to receive one-fourth (1/4) of one ordinary share
GLNDW,polygon,polygon_only_exclude_nontradeable,False,,GLNDW,WARRANT,Greenland Energy Company Warrant
GLUpA,polygon,polygon_only_exclude_nontradeable,False,,GLUpA,PFD,The Gabelli Global Utility & Income Trust Series A
GNTpA,polygon,polygon_only_exclude_nontradeable,False,,GNTpA,PFD,"GAMCO Natural Resources, Gold & Income Trust 5.2 Percent Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)"
GPACW,polygon,polygon_only_exclude_nontradeable,False,,GPACW,WARRANT,General Purpose Acquisition Corp. Warrant
GPATU,polygon,polygon_only_exclude_nontradeable,False,,GPATU,UNIT,GP-Act III Acquisition Corp. Units
GPATW,polygon,polygon_only_exclude_nontradeable,False,,GPATW,WARRANT,GP-Act III Acquisition Corp. Warrants
GRAF.U,polygon,polygon_only_exclude_nontradeable,False,,GRAF.U,UNIT,"Graf Global Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant"
GRAF.WS,polygon,polygon_only_exclude_nontradeable,False,,GRAF.WS,WARRANT,"Graf Global Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share"
GSHRU,polygon,polygon_only_exclude_nontradeable,False,,GSHRU,UNIT,Gesher Acquisition Corp. II Units
GSRFU,polygon,polygon_only_exclude_nontradeable,False,,GSRFU,UNIT,GSR IV Acquisition Corp. Units
GSRVU,polygon,polygon_only_exclude_nontradeable,False,,GSRVU,UNIT,GSR V Acquisition Corp. Units
GTENW,polygon,polygon_only_exclude_nontradeable,False,,GTENW,WARRANT,"Gores Holdings X, Inc. Warrants"
GTERR,polygon,polygon_only_exclude_nontradeable,False,,GTERR,RIGHT,Globa Terra Acquisition Corporation Rights
GUACU,polygon,polygon_only_exclude_nontradeable,False,,GUACU,UNIT,Berto Acquisition Corp. II Unit
HAVAU,polygon,polygon_only_exclude_nontradeable,False,,HAVAU,UNIT,Harvard Ave Acquisition Corporation Unit
HCACU,polygon,polygon_only_exclude_nontradeable,False,,HCACU,UNIT,Hall Chadwick Acquisition Corp. Unit
HCICU,polygon,polygon_only_exclude_nontradeable,False,,HCICU,UNIT,Hennessy Capital Investment Corp. VIII Units
HDRNW,polygon,polygon_only_exclude_nontradeable,False,,HDRNW,WARRANT,"Hadron Energy, Inc. Warrant"
HSPTR,polygon,polygon_only_exclude_nontradeable,False,,HSPTR,RIGHT,Horizon Space Acquisition II Corp. Right
HSPTU,polygon,polygon_only_exclude_nontradeable,False,,HSPTU,UNIT,Horizon Space Acquisition II Corp. Units
HVMCW,polygon,polygon_only_exclude_nontradeable,False,,HVMCW,WARRANT,Highview Merger Corp. Warrants
IACOU,polygon,polygon_only_exclude_nontradeable,False,,IACOU,UNIT,Idea Acquisition Corp. Units
IACQU,polygon,polygon_only_exclude_nontradeable,False,,IACQU,UNIT,Irenic Acquisition Corp. Unit
IDACU,polygon,polygon_only_exclude_nontradeable,False,,IDACU,UNIT,Iron Dome Acquisition I Corp. Units
IEAGR,polygon,polygon_only_exclude_nontradeable,False,,IEAGR,RIGHT,Infinite Eagle Acquisition Corp. Rights
IEAGU,polygon,polygon_only_exclude_nontradeable,False,,IEAGU,UNIT,Infinite Eagle Acquisition Corp. Unit
IGACU,polygon,polygon_only_exclude_nontradeable,False,,IGACU,UNIT,Invest Green Acquisition Corporation Units
ILLUU,polygon,polygon_only_exclude_nontradeable,False,,ILLUU,UNIT,Illumination Acquisition Corp I Units
INACR,polygon,polygon_only_exclude_nontradeable,False,,INACR,RIGHT,Indigo Acquisition Corp. Right
INACU,polygon,polygon_only_exclude_nontradeable,False,,INACU,UNIT,Indigo Acquisition Corp. Unit
IPCXR,polygon,polygon_only_exclude_nontradeable,False,,IPCXR,RIGHT,Inflection Point Acquisition Corp. III Rights
IPCXU,polygon,polygon_only_exclude_nontradeable,False,,IPCXU,UNIT,Inflection Point Acquisition Corp. III Units
IPEXR,polygon,polygon_only_exclude_nontradeable,False,,IPEXR,RIGHT,Inflection Point Acquisition Corp. V Rights
IPEXU,polygon,polygon_only_exclude_nontradeable,False,,IPEXU,UNIT,Inflection Point Acquisition Corp. V Units
IPFXW,polygon,polygon_only_exclude_nontradeable,False,,IPFXW,WARRANT,Inflection Point Acquisition Corp. VI Warrant
IPVVU,polygon,polygon_only_exclude_nontradeable,False,,IPVVU,UNIT,"InterPrivate Investment Partners V, Inc. Units"
IRAB.U,polygon,polygon_only_exclude_nontradeable,False,,IRAB.U,UNIT,"Iris Acquisition Corp II Units, each consisting of one Class A Ordinary Share and one-half of one redeemable Warrant"
IRHOU,polygon,polygon_only_exclude_nontradeable,False,,IRHOU,UNIT,Iron Horse Acquisitions II Corp. Units
ITHAU,polygon,polygon_only_exclude_nontradeable,False,,ITHAU,UNIT,ITHAX Acquisition Corp III Units
ITHAW,polygon,polygon_only_exclude_nontradeable,False,,ITHAW,WARRANT,ITHAX Acquisition Corp III Warrants
JACS.U,polygon,polygon_only_exclude_nontradeable,False,,JACS.U,UNIT,"Jackson Acquisition Company II Units, each consisting of one Class A ordinary share and one right to acquire one-tenth (1/10) of one Class A ordinary share"
JACSr,polygon,polygon_only_exclude_nontradeable,False,,JACSr,RIGHT,"Jackson Acquisition Company II Rights, each right to acquire one-tenth (1/10) of one Class A ordinary share"
JBK,polygon,polygon_only_exclude_nontradeable,False,,JBK,SP,Lehman ABS Corp 3.50 Adj Corp Backed Tr Cert Goldman Cap I
JENA.U,polygon,polygon_only_exclude_nontradeable,False,,JENA.U,UNIT,"Jena Acquisition Corporation II Units, each consisting of one Class A ordinary share and one right"
JENAr,polygon,polygon_only_exclude_nontradeable,False,,JENAr,RIGHT,"Jena Acquisition Corporation II Rights, each right to acquire one-twentieth (1/20) of one Class A ordinary share"
JSPRW,polygon,polygon_only_exclude_nontradeable,False,,JSPRW,WARRANT,"Japer Therapeutics, Inc. Warrants"
KCA.U,polygon,polygon_only_exclude_nontradeable,False,,KCA.U,UNIT,"Kensington Capital Acquisition Corp. VI New Units, each consisting of one Class A Ordinary Share and three-quarters of one Class 2 Redeemable Warrant"
KCAC.U,polygon,polygon_only_exclude_nontradeable,False,,KCAC.U,UNIT,"Kensington Capital Acquisition Corp. VI Units, each consisting of one Class A ordinary share, one-quarter of one Class 1 redeemable warrant and three-quarters of one Class 2 redeemable warrant"
