symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
GLPG,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GMBL,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GMBLP,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GMLPF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GMUN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GMVDF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GOEVQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
GOVB,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GPLDQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
GRFXY,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GRNH,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GROM,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GRPS,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GRTUF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GRTX,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GSIG,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
