symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
PC,polygon,polygon_only_new_listing,False,,PC,CS,Premium Catering (Holdings) Limited Ordinary Shares
PCEB,polygon,polygon_only_new_listing,False,,PCEB,ETF,Polen Euro High Yield Bond ETF
PCLC,polygon,polygon_only_new_listing,False,,PCLC,ETF,Polen 5Perspectives Large Growth ETF
PCSG,polygon,polygon_only_new_listing,False,,PCSG,ETF,Polen 5Perspectives Small-Mid Growth ETF
PECE,polygon,polygon_only_new_listing,False,,PECE,CS,Peace Acquisition Corp Ordinary Shares
PJUS,polygon,polygon_only_new_listing,False,,PJUS,ETF,PGIM Jennison U.S. Core Equity ETF
PLA,polygon,polygon_only_new_listing,False,,PLA,ETF,GraniteShares Autocallable PLTR ETF
PLGO,polygon,polygon_only_new_listing,False,,PLGO,CS,Pelagos Insurance Capital Limited
PLTS,polygon,polygon_only_new_listing,False,,PLTS,CS,Platinum Analytics Cayman Limited Class A Ordinary Shares
POEL,polygon,polygon_only_new_listing,False,,POEL,ETF,Defiance Daily Target 2X Long POET ETF
PONO,polygon,polygon_only_new_listing,False,,PONO,CS,"Pono Capital Four, Inc. Class A Ordinary Shares"
PPLI,polygon,polygon_only_new_listing,False,,PPLI,CS,People Incorporated Common Stock
PRIZ,polygon,polygon_only_new_listing,False,,PRIZ,ETF,Zacks Preferred Income ETF
PS,polygon,polygon_only_new_listing,False,,PS,CS,Pershing Square Inc.
PSAI,polygon,polygon_only_new_listing,False,,PSAI,ETF,Pacer S&P 500 3AI Top 100 ETF
PSUS,polygon,polygon_only_new_listing,False,,PSUS,FUND,"Pershing Square USA, Ltd."
PTNM,polygon,polygon_only_new_listing,False,,PTNM,CS,Pitanium Limited Class A Ordinary shares
PTNT,polygon,polygon_only_new_listing,False,,PTNT,ETF,Corgi IP Licensing & Royalties ETF
PUSA,polygon,polygon_only_new_listing,False,,PUSA,CS,Aureus Greenway Holdings Inc. Common Stock
PWRL,polygon,polygon_only_new_listing,False,,PWRL,CS,Powerlaw Corp. Common Stock
QADR,polygon,polygon_only_new_listing,False,,QADR,CS,QDRO Acquisition Corp. Class A Ordinary Shares
QH,polygon,polygon_only_new_listing,False,,QH,ADRC,Quhuo Limited American Depository Shares
QJN,polygon,polygon_only_new_listing,False,,QJN,ETF,Corgi Growth & Technology 10% Structured Buffer ETF - June Series
QMMM,polygon,polygon_only_new_listing,False,,QMMM,CS,QMMM Holdings Limited Class A Ordinary Shares
QMY,polygon,polygon_only_new_listing,False,,QMY,ETF,Corgi Growth & Technology 10% Structured Buffer ETF - May Series
QNT,polygon,polygon_only_new_listing,False,,QNT,CS,Quantinuum Inc. Class A Common Stock
QQJN,polygon,polygon_only_new_listing,False,,QQJN,ETF,Corgi Growth & Technology 15% Structured Buffer ETF - June Series
QQMY,polygon,polygon_only_new_listing,False,,QQMY,ETF,Corgi Growth & Technology 15% Structured Buffer ETF - May Series
